Got 23486 articles
24847880 2014 17
24847810 2014 17
24847221 2014 3
24847217 2014 3
24846684 2014 8
24846184 2014 7
24845952 2014 9
24845814 2014 5
24845553 2014 43
24845081 2014 47
24844860 2014 15
24844327 NA 2
24844273 2014 3
24843290 2014 6
24843096 2014 3
24842875 2014 13
24842112 2014 6
24842045 2014 3
24840730 2014 6
24840325 2014 3
24840082 2014 6
24839540 2014 13
24839080 2014 5
24838564 2014 9
24837940 2014 3
24837562 NA 8
24836917 2014 2
24836773 2014 6
24836520 2014 5
24836434 2014 8
24836287 2014 31
24836020 2014 1
24835962 2014 6
24835540 2014 4
24835170 2014 6
24834069 2014 3
24833525 2014 4
24833115 2014 6
24832960 2014 2
24832588 2014 5
24832272 2014 5
24831669 2014 4
24831006 2014 7
24830509 2014 7
24830339 2014 13
24830326 2014 20
24830295 2014 11
24829477 2014 1
24829213 2014 10
24828434 2014 5
24828302 2014 3
24828149 2014 2
24827100 2014 7
24827099 2014 4
24827075 2014 8
24826842 2014 6
24825900 2014 14
24825172 2014 1
24824917 2014 5
24824774 2014 9
24824772 2014 8
24824736 2014 7
24824658 2014 6
24824294 2014 9
24824051 2014 5
24824014 2014 5
24823316 2014 3
24823264 2014 3
24821772 2014 7
24821515 2014 8
24820868 2014 6
24820811 NA 4
24820376 2014 9
24819550 2014 4
24819515 2014 3
24819413 2014 4
24818937 2014 2
24817864 2014 4
24817848 2014 2
24817686 2014 12
24816850 2014 4
24816616 2014 5
24816583 2014 4
24816564 2014 6
24816529 2014 10
24814597 2014 1
24814591 2014 3
24814468 2014 11
24814441 2014 3
24814065 2014 2
24813717 NA 4
24813611 2014 9
24813606 2014 29
24812628 2014 8
24812555 2014 6
24812430 2014 16
24812426 2014 14
24812407 2014 5
24812258 2014 4
24812249 2014 4
24812109 2014 4
24812061 2014 6
24812039 2014 17
24812034 2014 7
24811775 2014 5
24810762 2014 5
24810761 2014 5
24810256 2014 6
24809483 2014 5
24807886 2014 1
24807495 2014 1
24806100 2014 8
24805956 2014 6
24805234 2014 26
24805063 2014 4
24804604 2014 6
24803570 2014 10
24803469 2014 3
24802859 2014 5
24802286 2014 4
24801812 2014 10
24801759 2014 8
24801567 2014 3
24801564 2014 4
24801502 2014 7
24801207 2014 4
24801114 2014 27
24801007 2014 5
24800827 2014 3
24800239 2014 7
24800209 2014 5
24799965 2014 4
24799469 2014 2
24799356 2014 9
24798710 2014 7
24798328 2014 11
24797915 2014 4
24797737 2014 10
24797614 2014 7
24797517 2014 6
24797510 2014 3
24797223 2014 4
24797219 2014 7
24796622 2014 4
24796579 2014 4
24795850 2014 4
24795655 2014 2
24795638 2014 4
24795279 2014 4
24794515 2014 7
24794244 2014 1
24794059 2014 6
24793845 2014 3
24793447 2014 3
24792905 NA 4
24792700 2014 5
24792400 2014 10
24791136 2014 5
24790769 2014 5
24790283 2014 7
24790263 2014 5
24790200 2014 5
24790178 2014 18
24789846 2014 8
24789453 2014 8
24789229 2014 12
24788941 2014 4
24788753 2014 7
24788222 2014 7
24788190 2014 7
24787613 2014 8
24787495 2014 4
24787268 2014 5
24787032 2014 4
24786133 2014 5
24785952 2014 9
24785292 2014 6
24784303 2014 4
24782827 2014 7
24782808 2014 2
24782506 2014 7
24781572 2014 6
24781036 2014 3
24780897 2014 15
24779467 2014 4
24778367 2014 5
24778348 2014 4
24777804 2014 5
24777803 2014 6
24777662 2014 11
24777484 2014 6
24777452 2014 22
24776800 2014 40
24773189 2014 2
24772266 2014 2
24771816 2014 3
24771814 2014 1
24771414 2014 3
24771413 2014 3
24771334 2014 9
24771109 2014 2
24771027 2014 12
24770359 2014 7
24769880 2014 23
24769528 2014 5
24769435 2014 7
24769398 2014 1
24769099 2014 6
24768736 2014 15
24768657 2014 20
24768395 2014 15
24768271 2014 6
24767442 2014 4
24766804 2014 2
24765243 2014 9
24765120 2014 1
24764461 2014 12
24763920 2014 12
24763512 2014 4
24762786 2014 22
24762678 2014 8
24762536 2014 15
24762112 2014 4
24762088 2014 9
24761746 2014 2
24760987 2014 6
24760958 2014 29
24760348 2014 5
24760153 2014 5
24760079 2014 12
24760001 2014 7
24759881 2014 5
24759865 2014 10
24759484 2014 3
24759040 2014 15
24757681 2014 3
24757181 2014 4
24756930 2014 3
24756905 2014 3
24756186 2014 8
24756104 2014 6
24756078 2014 6
24756075 2014 3
24755828 2014 8
24755770 2014 15
24754747 2014 8
24754466 2014 3
24753509 2014 6
24753413 2014 13
24753073 2014 3
24752554 2014 8
24752234 2014 5
24751961 2014 3
24750696 2014 2
24750175 2014 1
24748852 2013 3
24748272 2014 4
24748214 2014 5
24748033 2014 11
24747716 2014 5
24747715 2014 4
24747350 2014 9
24747174 2014 5
24746984 2014 6
24746942 2014 10
24746688 2014 5
24746624 2014 1
24746500 2014 7
24746174 2014 15
24745981 2014 3
24745566 2014 4
24744236 2014 7
24743389 2014 7
24743323 2014 154
24743264 2014 5
24742887 2014 11
24742831 2014 7
24742673 2014 17
24742229 2014 2
24740514 2014 8
24740321 2014 7
24740199 2014 94
24739897 2014 15
24739806 2014 4
24739497 NA 9
24739326 2014 2
24739013 2014 4
24737269 2014 32
24737251 2014 3
24736598 2014 6
24736417 2014 2
24735885 2014 9
24735860 2014 4
24735332 2014 2
24734780 2014 2
24732674 2014 7
24732241 2014 7
24732173 2014 5
24731657 2014 26
24731563 2014 4
24731471 2014 5
24731251 2014 11
24729422 2014 3
24729134 2014 2
24729079 2014 3
24728979 2014 6
24728836 2014 3
24728227 2014 4
24728138 2014 4
24728135 2014 15
24728052 2014 5
24728044 2014 8
24727836 2014 7
24727393 2014 8
24727054 NA 7
24727026 2014 6
24726978 2014 6
24726799 2014 5
24726409 2014 6
24726323 2014 9
24726319 2014 4
24725689 2014 12
24725282 2014 3
24725225 2014 2
24724915 2014 8
24724847 2014 5
24724665 2014 3
24724580 2014 3
24724579 2014 6
24723920 2014 4
24723673 2014 3
24723567 2014 27
24723411 2014 1
24723394 2014 5
24723261 2014 4
24722877 2014 4
24722849 2014 7
24722691 2014 7
24722439 2014 16
24722405 2014 12
24722170 2014 3
24721442 2014 6
24721027 2014 5
24720774 2014 8
24718292 2014 5
24718261 2014 5
24717406 2014 7
24717095 2014 4
24716737 2014 5
24716545 2014 5
24715900 2014 4
24715853 2014 18
24715792 2014 5
24715563 2014 3
24715560 2014 7
24714607 2014 54
24713622 2014 2
24713370 2014 7
24713356 2014 10
24713214 2014 4
24713192 2014 5
24713188 2014 8
24712859 2014 4
24712831 2014 6
24712563 2014 7
24711967 2014 3
24711640 2014 1
24710072 2014 5
24710060 2014 6
24709874 2014 6
24709309 2014 4
24709292 2014 8
24709279 2014 4
24709267 2014 14
24709148 2014 5
24709026 2014 11
24708480 2014 5
24708224 2014 5
24707806 2014 4
24707475 2014 7
24706745 2014 7
24706482 2014 1
24705460 2014 5
24705296 2014 9
24705096 2014 5
24704713 2014 3
24704609 2014 11
24704560 2014 11
24703842 2014 6
24703749 2014 3
24703629 2014 6
24703498 2014 16
24703491 2014 11
24703437 2014 6
24703048 2014 4
24702965 2014 2
24702947 2014 5
24702357 2014 2
24702026 2014 10
24701581 2014 9
24700500 2014 4
24700472 2014 25
24700376 2014 3
24700358 2014 5
24700282 2014 7
24699895 2014 5
24699540 2014 2
24699341 2014 6
24699263 2014 5
24699221 2014 1
24699064 2014 35
24698998 2014 200
24698699 2014 3
24698464 2014 10
24698406 2014 9
24698295 2014 6
24698104 2014 7
24697620 2014 4
24697272 2014 4
24697230 2014 1
24696449 2014 10
24696147 2014 3
24696117 2014 29
24695891 2014 1
24695627 2014 9
24695519 2014 8
24695357 2014 4
24695307 2014 1
24694879 2014 3
24694719 2014 11
24694361 2014 5
24693429 2014 7
24693288 2014 3
24692847 2014 5
24692513 2014 7
24691957 2014 1
24691558 2014 8
24691230 2014 6
24691212 2014 23
24691166 2014 5
24688862 2014 8
24688855 2014 3
24688798 2014 1
24688592 2014 8
24688170 2014 7
24688116 2014 87
24688073 2014 5
24687878 2014 8
24687328 2014 7
24687210 2014 6
24687021 2014 6
24685364 NA 9
24685216 2014 4
24685124 2014 4
24684860 2014 6
24684790 2014 6
24684620 2014 7
24684582 2014 5
24683461 2014 5
24683456 2014 5
24683193 2014 4
24682739 2014 9
24682141 2014 3
24681961 2014 9
24681577 2014 7
24681513 2014 1
24681368 NA 8
24681285 NA 5
24681236 2014 1
24681106 2014 4
24680325 2014 4
24680294 2014 5
24679993 2014 6
24679251 2014 5
24678923 2014 7
24677712 2014 7
24677570 NA 3
24675825 2014 9
24675714 2014 13
24675391 2014 9
24674976 2014 7
24674918 2014 6
24674627 2014 7
24674618 2014 5
24673938 2014 7
24673771 2014 3
24673617 2014 6
24673564 2014 4
24672486 2014 1
24671592 2014 4
24671561 2014 7
24670763 2014 51
24670647 2014 10
24670644 2014 64
24670636 2014 11
24669756 2014 5
24668611 2014 3
24668421 2014 9
24668104 2014 76
24667784 2014 13
24667779 2014 7
24667381 2014 8
24667155 2014 5
24666286 2014 5
24665039 2014 10
24664275 2014 3
24664189 2014 4
24663206 2014 9
24662702 2014 14
24661799 2014 5
24661421 2014 3
24661336 2014 6
24660099 2014 3
24659537 2014 2
24659369 2014 2
24658374 2014 13
24658371 2014 6
24658186 2014 6
24658170 2014 9
24658030 2014 5
24657701 2014 4
24657691 2014 2
24657125 2014 7
24656979 2014 7
24656853 2014 11
24656402 2014 3
24656139 2014 7
24656064 2014 3
24655784 2014 6
24655717 2014 4
24655379 2014 6
24655314 2014 1
24655244 2014 2910
24655061 2014 4
24654753 2014 10
24653025 2014 3
24652947 2014 17
24652833 2014 10
24652832 2014 9
24651890 2014 4
24651706 2014 6
24651399 2014 7
24651237 2014 8
24650892 NA 5
24650079 2014 3
24649938 2014 6
24648200 2014 4
24648041 2014 4
24647741 2014 4
24647737 2014 8
24647480 2014 6
24647224 2014 13
24646663 2014 3
24646219 2014 2
24646153 2014 3
24646106 2014 2
24646047 2014 3
24646015 2014 11
24644307 2014 9
24644243 2014 5
24643632 2014 6
24643342 2014 6
24643218 2014 8
24643142 2014 6
24642860 2014 5
24642850 2014 5
24642581 2014 9
24642067 2014 3
24641960 2014 2
24641791 2014 1
24641714 2014 2
24641578 2014 13
24639631 2014 4
24639531 2014 9
24639367 2014 5
24639164 2014 2
24639152 2014 3
24638894 2014 6
24638833 2014 5
24637677 2014 8
24637639 2014 5
24637333 2014 3
24636905 2014 4
24636809 2014 6
24636506 2014 9
24636386 2014 5
24636339 2014 5
24636243 2014 2
24634631 2014 3
24634357 2014 2
24634314 2014 6
24634163 2014 4
24633965 2014 1
24633891 2014 5
24632508 2014 3
24632258 2014 6
24631693 2014 15
24631691 2014 8
24631681 2014 3
24631488 2014 3
24631382 2014 4
24631122 2014 5
24630684 2014 8
24630662 2014 4
24630559 2014 8
24630365 2014 3
24630075 2014 1
24629779 2014 5
24629345 2014 5
24628483 2014 4
24628007 2014 8
24627444 2014 3
24627365 2014 4
24626854 2014 3
24626096 2014 13
24625698 2014 5
24625632 2014 3
24625538 2014 9
24624090 2014 6
24623481 2014 6
24623198 2014 3
24623028 2014 7
24622974 2014 8
24622806 2014 5
24622719 2014 3
24622370 2013 2
24622255 2013 4
24621982 2014 1
24621847 2014 6
24621808 2014 6
24621055 2014 14
24618677 2014 6
24618369 2014 10
24617897 2013 3
24617850 2014 4
24617701 2014 5
24616905 2014 8
24614857 2014 2
24614854 2014 3
24614680 2014 19
24614574 2014 5
24614262 2014 2
24614174 2014 3
24614129 2014 5
24613081 2014 3
24613047 2014 4
24612963 2014 3
24612682 2014 6
24612411 NA 10
24612384 2014 4
24612293 2014 7
24611975 2014 2
24611610 2014 3
24611576 2014 8
24611476 2014 10
24611334 2013 4
24611051 2014 5
24610940 2014 8
24610897 2014 7
24610858 2014 3
24610744 2014 6
24610675 NA 8
24609004 2014 2
24608893 2014 8
24608521 2014 9
24608379 2014 2
24608091 2014 1
24607712 2014 7
24607656 2014 8
24607358 2014 4
24607284 2014 7
24607206 2014 4
24607138 2014 4
24606078 2014 11
24605926 2014 6
24605847 2014 3
24604100 2014 8
24603753 2014 11
24603310 2014 12
24603047 2014 8
24603016 2014 5
24602482 2014 7
24602465 2014 2
24602424 2014 8
24602405 2014 8
24602123 NA 3
24601952 2014 4
24601601 2014 6
24601580 2014 10
24600860 NA 3
24600030 2014 12
24599526 2014 4
24599468 2014 7
24599111 2014 7
24598821 2014 11
24598701 2014 4
24598636 2014 11
24597528 2014 4
24597416 2013 3
24595665 2014 5
24595224 2014 6
24595067 2014 7
24595022 2014 11
24594696 2014 7
24594297 2014 6
24594186 2014 5
24592873 2014 3
24592823 2014 6
24592328 2014 7
24590619 2014 4
24590510 2014 13
24589872 2014 74
24589724 2014 37
24589422 2014 13
24587707 2014 5
24587466 2014 8
24587344 2014 20
24586981 2014 9
24586953 2014 4
24586268 2014 7
24586206 2014 18
24586183 2014 118
24586124 2014 3
24586095 2014 8
24586062 2014 8
24585728 2014 1
24585418 2014 3
24584734 2014 2
24584264 2014 6
24584263 2014 10
24584262 2014 9
24584261 2014 7
24584260 2014 9
24584259 2014 8
24584258 2014 7
24584257 2014 13
24584071 2014 82
24583333 2014 6
24582584 2014 5
24582508 2014 4
24582501 2014 11
24582406 2014 3
24582281 2014 2
24582273 2014 10
24582027 2014 3
24580844 2014 1
24580570 2013 4
24580439 2014 2938
24579891 2014 4
24579803 2014 5
24579183 2013 8
24579152 2013 6
24579147 2013 6
24578693 2014 3
24578477 2014 11
24578280 2014 5
24578157 2014 7
24577840 2014 5
24577718 2014 5
24577633 2014 4
24577496 2014 4
24577359 2014 10
24575855 2014 6
24575523 2013 2
24575104 2014 2
24575071 2014 2
24575059 2014 3
24574272 2014 4
24574031 2014 11
24573882 2014 7
24573279 2014 7
24572704 2014 29
24572423 2014 33
24572352 2014 3
24572076 2014 1
24571735 2014 5
24571576 2014 10
24571189 2014 2
24570055 2014 3
24569993 2014 8
24569797 2014 4
24569351 2014 2
24569350 2014 15
24568772 2013 23
24568315 2014 5
24567922 2014 23
24567902 2014 20
24567826 2013 3
24567647 2014 2
24567417 2014 3
24566830 2014 8
24566620 2014 5
24566470 2014 5
24566095 2014 9
24565560 2014 4
24563854 2014 4
24563534 2014 5
24563388 2014 7
24563332 2014 4
24562418 2014 2
24562409 2014 4
24562188 2014 32
24561865 2014 12
24561657 2014 4
24561639 NA 7
24561620 2014 10
24561391 2014 9
24561271 2014 74
24561268 2014 4
24561166 2014 4
24561127 2014 3
24560896 2014 8
24560753 2014 10
24560489 2014 6
24559725 2014 4
24558430 2014 4
24558416 2014 32
24558185 2014 13
24557991 2014 4
24556910 2014 2
24556865 2014 2
24556829 2014 9
24556473 2014 10
24555865 2014 6
24555495 2014 4
24555034 2013 7
24553920 2014 4
24553850 2014 1
24553425 2014 29
24553231 2014 2
24553078 2014 8
24552886 2014 16
24552799 2014 7
24552608 2014 3
24552476 2014 2
24552200 2014 4
24551523 2013 1
24551071 2014 3
24550929 2014 3
24550887 2014 7
24550248 2014 12
24549826 2014 5
24549821 2014 7
24549676 2014 2
24549412 2014 4
24549300 2014 4
24549057 2014 12
24549050 2014 10
24548778 2014 4
24536038 2014 4
24535486 2014 3
24535479 2014 2
24535286 2014 34
24534534 2014 2
24534495 2014 7
24534253 2014 6
24534212 2014 2
24534137 2014 2
24534073 2014 7
24533988 2014 7
24533924 2014 3
24533884 2014 3
24533513 2014 1
24533471 2014 11
24533460 2014 6
24533338 2013 5
24533235 2014 7
24532719 2014 16
24532383 2014 4
24532094 2014 4
24532052 2014 7
24531471 2014 8
24531466 2014 11
24531377 2014 14
24531328 2014 9
24531228 2014 10
24531140 2014 3
24530991 2014 4
24530973 2014 5
24530340 2014 9
24529754 2014 4
24529685 2014 58
24529577 2014 6
24529290 2014 1
24528792 2014 7
24528690 NA 8
24528654 2014 3
24528579 2014 27
24528573 2014 6
24528479 2014 8
24527946 2014 6
24525082 2014 3
24525020 2014 7
24524829 2014 6
24523859 2014 4
24523703 2014 6
24522971 2014 8
24522598 2014 42
24522533 2014 17
24522282 2014 2
24522263 2014 8
24522177 2014 2
24521617 2014 6
24521535 2014 50
24521359 2014 3
24520987 2014 8
24520919 2014 2
24520349 2014 8
24519964 2014 8
24519542 2014 6
24518690 2014 4
24518594 2014 8
24517975 2014 4
24516615 2014 4
24516290 2013 5
24516100 2014 7
24516063 2014 1
24513911 2014 2
24513869 2014 6
24513468 2014 7
24513055 2014 33
24512899 2013 6
24512839 2014 4
24512816 2014 7
24512611 2014 1
24512382 2014 1
24512341 2014 3
24512231 2013 4
24511370 2014 4
24510879 2014 2
24509834 2014 11
24509198 2014 8
24508985 2014 9
24508705 2014 5
24508676 2014 5
24508631 2014 5
24508170 2014 8
24508140 2014 13
24508136 2014 6
24507881 2014 7
24507241 2014 5
24506317 2014 7
24505474 2014 10
24505415 2014 9
24505370 2014 5
24505302 2014 7
24504008 2014 6
24503942 2014 5
24503437 2014 4
24503413 2014 10
24503303 2014 5
24503163 2014 6
24503160 2014 7
24503112 2014 6
24503060 2014 4
24502914 2014 3
24502365 2014 4
24501729 2014 8
24501351 2014 2
24501094 2014 12
24500855 2014 7
24500814 2014 6
24500733 2014 3
24500191 2014 5
24500147 2014 15
24499991 2014 5
24499916 2014 50
24499525 2013 4
24499403 2014 4
24498601 2013 11
24498368 2014 11
24498205 2014 5
24498142 2014 13
24498036 2014 12
24497976 2014 4
24497846 2014 9
24497247 2014 1
24496995 2014 6
24495887 2014 3
24495630 2014 4
24495608 2014 13
24493824 2014 15
24493757 2014 2
24493746 2014 3
24493625 2014 6
24493091 2014 5
24492451 2014 6
24492440 2014 11
24492158 2014 2
24491694 2014 5
24491340 2014 3
24490798 2014 13
24489732 2014 5
24489478 2014 2
24489396 2014 10
24488594 2014 6
24488571 2014 4
24488439 2014 7
24488085 2014 3
24487313 2014 9
24487278 2014 45
24487208 2014 1
24487205 2014 24
24487061 2014 2
24486522 2014 1
24486427 2014 6
24486317 2014 1
24486123 2014 3
24485932 2014 4
24485706 2014 4
24485691 2014 6
24483249 2014 2
24483133 2014 2
24482574 2014 9
24482426 2014 12
24482245 2014 8
24481962 2014 5
24481136 2014 10
24481020 2014 4
24480150 2014 1
24479869 2014 7
24478709 2013 3
24478708 2013 10
24478282 2014 5
24477933 2014 7
24477543 2014 6
24477114 2014 7
24476587 2014 5
24476579 2014 2
24476392 2014 8
24476260 2013 990
24476258 2013 2927
24475284 2014 5
24475223 2014 4
24475182 2014 5
24474933 2013 6
24474747 2014 4
24474384 2014 4
24473468 2014 7
24473457 2014 10
24473436 2014 7
24471786 2014 7
24469630 2014 4
24469147 2014 8
24469043 2014 12
24469018 2014 8
24468998 2014 11
24468943 2014 8
24468654 2014 8
24468363 2014 5
24468028 2014 28
24467998 2014 5
24467585 2014 7
24466262 2014 6
24465881 2014 9
24465634 2014 18
24465495 2014 8
24465459 2014 7
24465406 2014 10
24464988 2014 4
24464857 2014 2
24464850 2014 5
24464773 2014 5
24464100 2014 34
24463664 2014 7
24463520 2014 13
24463515 2014 24
24463487 2014 6
24463423 2014 4
24463249 2014 7
24463184 2014 5
24463001 2014 4
24462878 2014 11
24462685 2014 8
24462583 2014 3
24462549 2014 7
24462510 NA 14
24462288 2014 6
24462204 2014 17
24461887 2014 2
24461794 NA 5
24461615 2013 4
24461526 2014 9
24460794 2014 8
24460688 2014 2
24459206 2014 11
24459056 2014 12
24458950 2014 4
24458273 2014 1
24457520 2014 2
24457183 2014 3
24456420 2014 4
24455980 2014 11
24454890 2014 8
24454802 2014 15
24454793 2014 6
24454693 2014 11
24453079 2014 6
24452797 2014 8
24452423 2014 2
24452233 2014 2
24452137 2014 4
24451199 2014 15
24451158 2014 11
24450988 2014 2
24450824 2014 3
24450745 2014 5
24450403 2014 2
24450389 2014 5
24450363 2014 6
24450286 2014 3
24449148 2014 5
24448545 2014 14
24448382 2014 3
24448109 2014 9
24447828 2014 8
24447699 2014 4
24447566 2014 2
24446665 2014 2
24446656 2014 10
24444951 2014 5
24444848 2014 2
24444418 2014 8
24444152 2014 1
24444022 2014 2
24443826 2014 6
24443174 2014 7
24441983 2014 14
24441121 2014 1
24441056 2014 7
24440715 2014 7
24440353 2014 7
24440178 2014 4
24440173 2014 3
24439633 2014 6
24439303 2014 9
24439260 2014 1
24439053 2014 6
24438517 2014 8
24438178 2014 3
24437337 2013 1
24436295 2014 2
24436194 2014 10
24436130 2014 7
24436033 2014 6
24435823 2014 10
24434830 2014 6
24434711 2014 1
24434349 2014 6
24434033 2014 9
24433877 2014 4
24433851 2014 6
24433295 2014 3
24431218 2014 10
24430582 2014 6
24429273 2013 52
24429093 2013 22
24428753 2014 3
24426829 2014 3
24425997 2013 3
24425834 NA 5
24425716 2014 3
24425145 2014 2
24424080 2014 7
24422600 2014 8
24421890 2014 9
24419804 2014 47
24419409 2014 15
24419357 2014 2
24419182 2014 4
24418526 2014 6
24418062 2014 7
24417983 2014 7
24417680 2014 3
24417236 NA 14
24416448 2014 4
24416370 2014 6
24416329 2014 9
24416310 2014 11
24416244 2014 6
24416147 2014 6
24416017 2013 9
24415956 2014 11
24415934 2014 6
24415859 2014 5
24415614 2013 5
24415610 2013 51
24415221 2014 4
24413766 2014 6
24413146 2014 4
24412931 2014 4
24412651 2014 8
24412362 2014 12
24411252 2014 4
24409190 2013 4
24408969 2014 4
24408356 2014 6
24407023 NA 12
24406253 2014 11
24405884 2014 5
24405515 2014 3
24404186 2014 5
24404174 2014 6
24403909 2013 3
24403540 2014 6
24403344 2014 2
24403338 2014 9
24403319 2014 6
24401858 2014 6
24401727 2014 10
24401455 2014 4
24400218 2013 7
24400077 2014 13
24399211 2014 9
24397533 2014 4
24397362 2014 7
24396064 2014 7
24395915 2014 9
24395872 2014 4
24395784 2014 21
24395546 2014 6
24395357 2014 3
24393838 2014 8
24393774 2014 6
24393177 2014 6
24392799 2014 5
24392238 2013 3
24392175 2014 5
24391987 2013 3
